time,x,reference_density,cse_blend,fno_operator_density,fno_operator_absolute_density_error,hllc_piecewise_constant_density,hllc_piecewise_constant_absolute_density_error,hllc_fixed_mc_subcell_density,hllc_fixed_mc_subcell_absolute_density_error,physics_gated_dkan_fv_sod_neighbourhood_density,physics_gated_dkan_fv_sod_neighbourhood_absolute_density_error,sensor_gated_dkan_fv_engineering_tv_trust_0.02_density,sensor_gated_dkan_fv_engineering_tv_trust_0.02_absolute_density_error,hllc_muscl_fine_density,hllc_muscl_fine_absolute_density_error
0.0,0.1533203125,0.445,0.0,0.7494977712631226,0.30449777126312255,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1552734375,0.445,0.0,0.7586578130722046,0.3136578130722046,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1572265625,0.445,0.0,0.7670532464981079,0.3220532464981079,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1591796875,0.445,0.0,0.774015486240387,0.32901548624038696,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1611328125,0.445,0.0,0.7789394855499268,0.33393948554992675,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1630859375,0.445,0.0,0.7813548445701599,0.3363548445701599,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1650390625,0.445,0.0,0.780981719493866,0.33598171949386596,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1669921875,0.445,0.0,0.7777617573738098,0.3327617573738098,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1689453125,0.445,0.0,0.7718524932861328,0.3268524932861328,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1708984375,0.445,0.0,0.7635916471481323,0.3185916471481323,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1728515625,0.445,0.0,0.7534388303756714,0.3084388303756714,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1748046875,0.445,0.0,0.7419069409370422,0.29690694093704223,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1767578125,0.445,0.0,0.7295078039169312,0.28450780391693115,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1787109375,0.445,0.0,0.7167149186134338,0.27171491861343383,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1806640625,0.445,0.0,0.703948974609375,0.258948974609375,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1826171875,0.445,0.0,0.6915813088417053,0.24658130884170532,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1845703125,0.445,0.0,0.679946780204773,0.23494678020477294,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1865234375,0.445,0.0,0.6693509221076965,0.22435092210769653,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1884765625,0.445,0.0,0.6600707769393921,0.21507077693939208,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1904296875,0.445,0.0,0.6523448824882507,0.20734488248825073,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1923828125,0.445,0.0,0.6463563442230225,0.20135634422302245,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1943359375,0.445,0.0,0.6422154307365417,0.19721543073654174,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1962890625,0.445,0.0,0.6399422287940979,0.1949422287940979,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1982421875,0.445,0.0,0.6394578814506531,0.19445788145065307,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2001953125,0.445,0.0,0.6405820846557617,0.1955820846557617,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2021484375,0.445,0.0,0.6430425047874451,0.19804250478744506,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2041015625,0.445,0.0,0.646497368812561,0.20149736881256103,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2060546875,0.445,0.0,0.650568962097168,0.20556896209716796,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2080078125,0.445,0.0,0.654884397983551,0.20988439798355102,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2099609375,0.445,0.0,0.6591151356697083,0.21411513566970825,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2119140625,0.445,0.0,0.6630067825317383,0.21800678253173827,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2138671875,0.445,0.0,0.6663918495178223,0.22139184951782226,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2158203125,0.445,0.0,0.6691879630088806,0.2241879630088806,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2177734375,0.445,0.0,0.6713772416114807,0.2263772416114807,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2197265625,0.445,0.0,0.6729802489280701,0.22798024892807006,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2216796875,0.445,0.0,0.6740279197692871,0.2290279197692871,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2236328125,0.445,0.0,0.6745399236679077,0.2295399236679077,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2255859375,0.445,0.0,0.6745136976242065,0.22951369762420654,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
