time,x,reference_density,cse_blend,fno_operator_density,fno_operator_absolute_density_error,hllc_piecewise_constant_density,hllc_piecewise_constant_absolute_density_error,hllc_fixed_mc_subcell_density,hllc_fixed_mc_subcell_absolute_density_error,physics_gated_dkan_fv_sod_neighbourhood_density,physics_gated_dkan_fv_sod_neighbourhood_absolute_density_error,sensor_gated_dkan_fv_engineering_tv_trust_0.02_density,sensor_gated_dkan_fv_engineering_tv_trust_0.02_absolute_density_error,hllc_muscl_fine_density,hllc_muscl_fine_absolute_density_error
0.0,0.1474609375,1.0,0.0,0.9891917109489441,0.010808289051055908,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1494140625,1.0,0.0,0.9430924654006958,0.0569075345993042,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1513671875,1.0,0.0,0.8976171016693115,0.10238289833068848,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1533203125,1.0,0.0,0.8546430468559265,0.1453569531440735,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1552734375,1.0,0.0,0.8158584833145142,0.18414151668548584,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1572265625,1.0,0.0,0.7826808094978333,0.21731919050216675,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1591796875,1.0,0.0,0.7734609842300415,0.2265390157699585,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1611328125,1.0,0.0,0.7749954462051392,0.22500455379486084,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1630859375,1.0,0.0,0.7807036638259888,0.21929633617401123,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1650390625,1.0,0.0,0.7906132936477661,0.2093867063522339,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1669921875,1.0,0.0,0.8047269582748413,0.1952730417251587,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1689453125,1.0,0.0,0.8228902220726013,0.17710977792739868,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1708984375,1.0,0.0,0.8445618152618408,0.15543818473815918,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1728515625,1.0,0.0,0.8685784339904785,0.13142156600952148,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1748046875,1.0,0.0,0.8930439949035645,0.10695600509643555,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1767578125,1.0,0.0,0.9154162406921387,0.08458375930786133,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1787109375,1.0,0.0,0.9328244924545288,0.06717550754547119,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1806640625,1.0,0.0,0.9425328373908997,0.05746716260910034,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1826171875,1.0,0.0,0.9524720311164856,0.047527968883514404,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1845703125,1.0,0.0,0.9753570556640625,0.0246429443359375,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1865234375,1.0,0.0,0.9871925115585327,0.012807488441467285,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1884765625,1.0,0.0,0.9837034940719604,0.01629650592803955,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1904296875,1.0,0.0,0.9623998403549194,0.037600159645080566,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1923828125,1.0,0.0,0.9242357611656189,0.0757642388343811,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1943359375,1.0,0.0,0.8736850023269653,0.12631499767303467,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1962890625,1.0,0.0,0.8170015811920166,0.1829984188079834,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1982421875,1.0,0.0,0.7600391507148743,0.23996084928512573,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2001953125,1.0,0.0,0.7070748805999756,0.2929251194000244,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2021484375,1.0,0.0,0.6607760787010193,0.3392239212989807,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2041015625,1.0,0.0,0.6225564479827881,0.3774435520172119,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2060546875,1.0,0.0,0.5928878784179688,0.40711212158203125,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2080078125,1.0,0.0,0.5715502500534058,0.42844974994659424,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2099609375,1.0,0.0,0.557934045791626,0.442065954208374,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2119140625,1.0,0.0,0.5513553023338318,0.4486446976661682,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2138671875,1.0,0.0,0.5512592792510986,0.44874072074890137,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2158203125,1.0,0.0,0.5698360204696655,0.4301639795303345,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2177734375,1.0,0.0,0.5954364538192749,0.4045635461807251,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2197265625,1.0,0.0,0.6268777251243591,0.37312227487564087,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
