case_group,case_id,density_normalized_l2,density_tv_excess,evaluated_shock_count,maximum_cell_average_change,maximum_normalized_rh_residual,maximum_relative_conservation_error,maximum_shock_entropy_violation,mean_shock_width_10_90,method,minimum_density,minimum_pressure,model_seed,online_seconds,pressure_normalized_l2,primitive_geometric_mean_l2,relative_conservation_errors,time,velocity_normalized_l2
in_distribution,id04,0.029663777740902227,0.1128294051267644,1,4.440892098500626e-16,0.005795657862584942,0.0001540288568827947,0.0,0.014529606346453838,physics_gated_dkan_fv_sod_neighbourhood,0.093234,0.068085,26001,0.6189542002975941,0.015284223268446914,0.028008718525662255,"[0.00011297696493170538, 0.0001540288568827947, 2.4842788743279417e-05]",0.195,0.04846295436764969
in_distribution,id04,0.030068301880169006,0.27564558203555817,1,4.440892098500626e-16,0.005658961685589574,0.00015402885688259234,0.0,0.013831082781783355,physics_gated_dkan_fv_sod_neighbourhood,0.093234,0.068085,26002,0.6164355999790132,0.015492815811074827,0.028061968655896538,"[0.00011297696493093332, 0.00015402885688259234, 2.4842788742435504e-05]",0.195,0.047436773940591995
in_distribution,id04,0.02969172896056663,0.1097341785307251,1,8.881784197001252e-16,0.005774072297722193,0.0001540288568827947,0.0,0.014582163756863276,physics_gated_dkan_fv_sod_neighbourhood,0.093234,0.068085,26003,0.6166469003073871,0.01533207189731448,0.027759683940443123,"[0.00011297696493131935, 0.0001540288568827947, 2.4842788744605565e-05]",0.195,0.04699019170061301
in_distribution,id04,0.11773405853108154,1.019738942257005,1,,0.036889930088950196,0.02833321835341984,0.0,0.03996675351773116,fno_operator,0.10375450551509857,0.09701148420572281,71001,0.0014038998633623123,0.0799371562697027,0.10791712148075083,"[0.021393519098062214, 0.02833321835341984, 0.0001628331777842774]",0.195,0.1335427294536426
in_distribution,id04,0.11236621028757668,0.7355500516680029,1,,0.07893512089680045,0.04964284284764981,0.0,0.16,fno_operator,0.15878109633922577,0.16590048372745514,71002,0.0013794000260531902,0.069767529533458,0.10957926812104603,"[0.04964284284764981, 0.00812716721681888, 0.020171298448649247]",0.195,0.1678402460750021
in_distribution,id04,0.13175328021661928,1.2266183859257802,1,,0.03134552024664596,0.041767627977667865,0.04063570499420166,0.16,fno_operator,0.16544771194458008,0.24488972127437592,71003,0.001345400232821703,0.08418999377513656,0.12217755822780316,"[0.00630977776426957, 0.041767627977667865, 0.024791185331219705]",0.195,0.16441915429456241
in_distribution,id05,0.047744899196790085,0.010759624887174406,1,,0.008095710800936292,7.886725462458486e-05,0.0,0.01677390169302795,hllc_piecewise_constant,0.05758799999999999,0.23839199999999997,,0.4982857001014054,0.012490865875263974,0.035915206968172506,"[2.19023582213116e-05, 3.156277754028011e-05, 7.886725462458486e-05]",0.18,0.07768114076880676
in_distribution,id05,0.044847499249106505,0.011200819003883826,1,,0.015126594217497425,7.886725462661884e-05,0.0,0.01637267802110154,hllc_fixed_mc_subcell,0.05758799999999999,0.23839199999999997,,0.4982857001014054,0.01214691881203866,0.03525870770259837,"[2.1902358220620614e-05, 3.156277754041925e-05, 7.886725462661884e-05]",0.18,0.08046273890906704
in_distribution,id05,0.027175319330949903,0.003496017148739672,1,,0.0021612403132068806,7.886725463699209e-05,0.0,0.005144083426948054,hllc_muscl_fine,0.05758799999999999,0.23839199999999997,,2.318886899854988,0.005161199009571356,0.01738930897246343,"[2.1902358214816325e-05, 3.1562777551829164e-05, 7.886725463699209e-05]",0.18,0.037490541293805114
in_distribution,id05,0.0417163584720354,0.1319837120805951,1,2.220446049250313e-16,0.0156541130456505,7.886725462702563e-05,0.0,0.016251314893945046,physics_gated_dkan_fv_engineering,0.05758799999999999,0.23839199999999997,72001,0.5109216002747416,0.012377842283904799,0.03492019466324098,"[2.1902358221173405e-05, 3.1562777540558394e-05, 7.886725462702563e-05]",0.18,0.08246670313812977
